#"Time (ps)","Potential Energy (kJ/mole)","Total Energy (kJ/mole)","Temperature (K)"
9.199999999999742,-93.053466796875,-13.571825966238976,374.88016177885055
9.399999999999809,-113.37911987304688,-21.29880352318287,434.30260786185795
9.599999999999875,-109.31509399414062,-31.97643890976906,364.7726346209596
9.799999999999942,-104.53363037109375,-19.277824133634567,402.1143763625706
10.000000000000009,-111.01361083984375,-32.28241574764252,371.3406372183278
10.200000000000076,-125.50390625,-53.130386129021645,341.3542630463603
10.400000000000142,-106.7047119140625,-33.70518273115158,344.306874189761
10.60000000000021,-111.62432861328125,-37.1070301681757,351.46552844762806
10.800000000000276,-135.71051025390625,-52.15597480535507,394.0902256038505
11.000000000000343,-133.094482421875,-61.036564238369465,339.86570664338376
11.20000000000041,-138.45062255859375,-70.952128469944,318.3608959168404
11.400000000000476,-135.21710205078125,-71.0236946940422,302.7722463141985
11.600000000000543,-124.7537841796875,-72.48090629279613,246.5483187575397
11.80000000000061,-139.34315490722656,-72.14124043285847,316.96205949851424
12.000000000000677,-127.90310668945312,-58.1935806684196,328.78936719458414
12.200000000000744,-132.14810180664062,-78.26825021207333,254.1277113973015
12.40000000000081,-121.26809692382812,-67.27411413192749,254.66601837326724
12.600000000000877,-129.14227294921875,-76.22204177081585,249.60160130321628
12.800000000000944,-126.3819580078125,-73.75679393857718,248.20989871046206
13.00000000000101,-122.9610595703125,-74.95378448069096,226.42933467501106
13.200000000001078,-129.57492065429688,-59.64955246448517,329.80740036934816
13.400000000001144,-120.97122192382812,-71.74723605811596,232.16802763368875
13.600000000001211,-116.2510986328125,-63.69378536939621,247.88987611409337
13.800000000001278,-132.8448486328125,-78.47554004192352,256.436266128272
14.000000000001345,-141.63229370117188,-70.03771698474884,337.6803274498557
14.200000000001411,-135.1305389404297,-79.91052847355604,260.44865507195595
14.400000000001478,-137.14999389648438,-73.06414243578911,302.26495216063324
14.600000000001545,-119.52804565429688,-71.23828335106373,227.76170339856105
14.800000000001612,-130.86370849609375,-68.09565508365631,296.0494747200576
15.000000000001679,-139.98785400390625,-78.2550925463438,291.1664550506614
15.200000000001745,-141.1045684814453,-81.89165425300598,279.281436988131
15.400000000001812,-140.79281616210938,-93.85391196608543,221.39029610904691
15.600000000001879,-138.209716796875,-96.45724853873253,196.92814455895927
15.800000000001946,-119.71923828125,-67.55025155842304,246.0583095430238
16.00000000000201,-119.15841674804688,-79.71030597575009,186.05949743413592
16.2000000000019,-137.246826171875,-77.45871090888977,281.9944088723604
16.40000000000179,-117.41921997070312,-45.72148296236992,338.16688945985305
16.60000000000168,-134.21771240234375,-56.67374923825264,365.7409831016329
16.800000000001567,-116.90817260742188,-51.52350460737944,308.39090211968136
17.000000000001457,-141.13372802734375,-78.70348972082138,294.456148509963
17.200000000001346,-143.36212158203125,-87.79771992564201,262.0729977942699
17.400000000001235,-137.80511474609375,-88.03090618923306,234.76318758907618
17.600000000001124,-131.01715087890625,-81.90843256562948,231.6243609673587
17.800000000001013,-135.51248168945312,-67.87683379650116,319.0077904676834
18.000000000000902,-123.64266967773438,-61.86580087244511,291.37449013245725
18.20000000000079,-114.68515014648438,-53.742634147405624,287.43921260542015
18.40000000000068,-144.95333862304688,-60.01438009738922,400.6199441865601
18.60000000000057,-121.00881958007812,-63.91035941243172,269.3084813206322
18.80000000000046,-133.29458618164062,-60.132003689184785,345.07592538727
19.000000000000348,-117.96966552734375,-47.056468456983566,334.46655746122207
19.200000000000237,-116.723876953125,-52.05548658967018,305.0125335621586
19.400000000000126,-124.9832763671875,-64.36207472532988,285.92371321514463
19.600000000000016,-110.14886474609375,-56.16714331135154,254.60818691046478
19.799999999999905,-135.3209228515625,-62.922069773077965,341.47374753496683
19.999999999999794,-129.414306640625,-62.10442841053009,317.4712773479464
20.199999999999683,-134.97335815429688,-59.275812059640884,357.0322407748858
20.399999999999572,-111.09475708007812,-46.98132112622261,302.3950561588702
20.59999999999946,-147.48123168945312,-72.5803852379322,353.2745567614915
20.79999999999935,-133.48419189453125,-69.88518613576889,299.9687137640097
20.99999999999924,-120.42031860351562,-57.89294455945492,294.91429533006294
21.19999999999913,-122.51458740234375,-51.826666951179504,333.4040261072315
21.399999999999018,-116.58901977539062,-56.847106359899044,281.7764949505805
21.599999999998907,-135.2965087890625,-63.638107001781464,337.9813624138894
21.799999999998796,-137.54147338867188,-66.42049238085747,335.4465834807385
21.999999999998685,-114.8985595703125,-47.91239158809185,315.9444775886012
22.199999999998575,-117.89303588867188,-62.60742884874344,260.75804543760427
22.399999999998464,-140.42721557617188,-64.55019241571426,357.87875565253756
22.599999999998353,-134.072265625,-55.73704448342323,369.4730011564778
22.799999999998242,-127.82896423339844,-63.79573108255863,302.0167745902534
22.99999999999813,-135.01609802246094,-72.51501758396626,294.7902798844162
23.19999999999802,-130.396728515625,-69.45916694402695,287.41584473636163
23.39999999999791,-127.9522705078125,-67.31840044260025,285.9834646312834
23.5999999999978,-124.67156982421875,-44.86604681611061,376.4077724549657
23.799999999997688,-104.37127685546875,-33.2267701625824,335.5575438551541
23.999999999997577,-107.00115966796875,-20.880401492118835,406.1939766225324
24.199999999997466,-103.37994384765625,-25.233829766511917,368.58106580301046
24.399999999997355,-113.8304443359375,-25.025394082069397,418.85460916550414
24.599999999997245,-99.25457763671875,-15.602387100458145,394.5508219717218
24.799999999997134,-105.27871704101562,-8.633706867694855,455.83227359503957
24.999999999997023,-105.40911865234375,-2.8122251629829407,483.90470588365315
25.199999999996912,-76.53106689453125,7.202552802860737,394.9348877355816
25.3999999999968,-64.24044799804688,8.021357707679272,340.82735497519934
25.59999999999669,-101.25384521484375,-12.681699216365814,417.7561015852983
25.79999999999658,-107.32540893554688,-25.811823785305023,384.46395505864206
25.99999999999647,-103.8201904296875,-41.81865955889225,292.4341229052874
26.199999999996358,-124.24746704101562,-45.098048746585846,373.3132132757999
26.399999999996247,-116.305419921875,-41.41921067237854,353.2055194768359
26.599999999996136,-120.78097534179688,-49.04831427335739,338.3316109875642
26.799999999996025,-133.37109375,-50.57456496357918,390.51503947081153
26.999999999995914,-124.77536010742188,-67.99289792776108,267.8180569204835
27.199999999995804,-126.25814819335938,-56.50337168574333,329.00279396274533
27.399999999995693,-113.38360595703125,-50.54669362306595,296.37425215762073
27.599999999995582,-110.4515380859375,-58.72278296202421,243.9819294973151
27.79999999999547,-124.962158203125,-41.12038851156831,395.44498399032847
27.99999999999536,-112.35809326171875,-44.855742018669844,318.3790884283443
28.19999999999525,-104.761962890625,-34.79774858057499,329.9906205405377
28.39999999999514,-95.90362548828125,-35.10024054348469,286.78299223059287
28.599999999995028,-99.43817138671875,-3.7002808451652527,451.55378675511247
28.799999999994917,-106.90826416015625,-25.219308249652386,385.29110228775363
28.999999999994806,-92.8643798828125,-13.721036493778229,373.28456060213006
29.199999999994695,-82.12814331054688,-12.11933809518814,330.20093635210503
29.399999999994584,-113.44180297851562,-33.76706547290087,375.79091440044317
29.599999999994473,-126.35452270507812,-58.70036783069372,319.0950798104917
29.799999999994363,-136.10308837890625,-58.84891599416733,364.37416665056014
29.99999999999425,-124.00314331054688,-52.44333276897669,337.5163505978801
30.19999999999414,-122.60501098632812,-56.502734541893005,311.77554751598154
30.39999999999403,-120.06982421875,-51.346711322665215,324.13688760310805
30.59999999999392,-121.63104248046875,-57.60413700342178,301.9869297185277
30.79999999999381,-127.07186889648438,-72.36398881673813,258.0331598661224
30.999999999993697,-136.12261962890625,-81.01462382078171,259.92033088344374
31.199999999993587,-115.4647216796875,-74.98587989807129,190.92100511674036
31.399999999993476,-129.60552978515625,-79.14977142214775,237.97776014846093
31.599999999993365,-121.97021484375,-61.354746311903,285.8966726409213
31.799999999993254,-116.0760498046875,-52.29114442318678,300.84552103570763
31.999999999993143,-109.1153564453125,-52.22669328004122,268.3189605537082
32.19999999999339,-125.60702514648438,-63.87311650812626,291.1718658010911
32.39999999999363,-135.70077514648438,-54.97095666825771,380.7672702175728
32.59999999999388,-133.85354614257812,-60.801923617720604,344.5525757159557
32.79999999999412,-102.88262939453125,-53.77967427670956,231.5971784932429
32.999999999994365,-112.06524658203125,-40.29818205535412,338.4938770637939
33.19999999999461,-117.12506103515625,-54.28567262738943,296.3859307155567
33.399999999994854,-135.1309814453125,-49.25204390287399,405.0534143841671
33.5999999999951,-126.48831176757812,-63.41769063472748,297.47655441786173
33.79999999999534,-124.09149169921875,-65.4240885078907,276.7084998455752
33.99999999999559,-126.62030029296875,-74.44729922711849,246.0772434445674
34.19999999999583,-127.69989013671875,-73.93671387434006,253.5774048491558
34.399999999996076,-141.08596801757812,-86.46756601333618,257.61113089100115
34.59999999999632,-124.08718872070312,-74.62893053889275,233.27298775833373
34.799999999996565,-126.99850463867188,-60.69291239976883,312.7344992578655
34.99999999999681,-112.70635986328125,-41.31532321870327,336.7203178896059
35.199999999997054,-110.9822998046875,-34.84770017117262,359.09363130031
35.3999999999973,-114.92367553710938,-38.94714490324259,358.34808891415605
35.59999999999754,-111.55630493164062,-29.875667989253998,385.2518653510091
35.79999999999779,-117.26718139648438,-28.892572090029716,416.8244073438478
35.99999999999803,-114.151611328125,-31.11518383026123,391.64653684324134
36.199999999998276,-104.38491821289062,-45.94953942298889,275.61414215197044
36.39999999999852,-132.10861206054688,-56.67852100729942,355.77077223769936
36.599999999998765,-135.9833984375,-68.64039966464043,317.6274924725974
36.79999999999901,-132.44464111328125,-55.72496821731329,361.85316616884967
36.999999999999254,-141.82501220703125,-68.40584136545658,346.2861404862914
37.1999999999995,-131.11178588867188,-81.85289134085178,232.3326766301028
37.39999999999974,-133.00225830078125,-66.10729232430458,315.51431758799544
37.59999999999999,-127.31207275390625,-61.15320435166359,312.04246704704
37.80000000000023,-130.92013549804688,-59.83790944516659,335.26379329644436
38.000000000000476,-124.35110473632812,-62.11234453506768,293.5530299743171
38.20000000000072,-129.58468627929688,-68.87385417521,286.34646093184585
38.400000000000965,-142.82388305664062,-75.57691532373428,317.1745560281904
38.60000000000121,-144.6307373046875,-91.0787757858634,252.58119721672225
38.800000000001454,-135.14645385742188,-89.66809466481209,214.50154366957605
39.0000000000017,-113.47665405273438,-52.11087331175804,289.4355674020701
39.20000000000194,-101.17514038085938,-51.83357819914818,232.72258372868686
39.40000000000219,-135.5350341796875,-65.70403882861137,329.3622849353562
39.60000000000243,-126.20492553710938,-57.20017716102302,325.4652390714758
39.800000000002676,-108.346923828125,-41.89598321169615,313.4200440291074
40.00000000000292,-114.8792724609375,-32.751298770308495,387.361757280745
40.200000000003165,-124.3814697265625,-43.73576509952545,380.37054194407125
40.40000000000341,-116.0291748046875,-39.64033441245556,360.29277384143745
40.600000000003654,-98.26788330078125,-23.111849784851074,354.4781626129794
40.8000000000039,-122.24798583984375,-28.560394406318665,441.88342196042316
41.00000000000414,-87.265869140625,-23.38757485151291,301.28599569662083
41.20000000000439,-115.4244384765625,-21.957275837659836,440.84375567616956
41.40000000000463,-95.73974609375,-37.6170369386673,274.13941613902796
41.600000000004876,-104.1134033203125,-27.402648001909256,361.81110585296796
41.80000000000512,-109.80099487304688,-28.59651929140091,383.0060203221217
42.000000000005365,-115.21356201171875,-41.02898662537336,349.89621919844745
42.20000000000561,-121.66238403320312,-62.802253395318985,277.6175109780721
42.40000000000585,-131.3020477294922,-73.54049141705036,272.4360160247223
42.6000000000061,-117.68893432617188,-58.525084763765335,279.05002040251736
42.80000000000634,-129.52392578125,-70.55611804127693,278.1253768075785
43.00000000000659,-108.72039794921875,-23.93885201215744,399.8774978044482
43.20000000000683,-104.8349609375,-31.569056667387486,345.563249054955
43.400000000007076,-87.25344848632812,-27.902820631861687,279.9309719733763
43.60000000000732,-125.25762939453125,-62.32794973440468,296.81179509050037
43.800000000007564,-127.83111572265625,-65.02070976793766,296.2492331515165
44.00000000000781,-120.6895751953125,-43.024150379002094,366.313864629468
44.20000000000805,-79.9576416015625,-15.104256296530366,305.8850738482172
44.4000000000083,-114.72079467773438,-27.08106742799282,413.3582898677879
44.60000000000854,-97.92733764648438,-17.991923570632935,377.0204118516913
44.80000000000879,-91.12637329101562,-21.998117238283157,326.04777080230264
45.00000000000903,-110.83505249023438,-26.116213768720627,399.5817352753471
45.200000000009275,-112.91390991210938,-38.40538993477821,351.4241242518283
45.40000000000952,-126.46444702148438,-59.312278777360916,316.72742827239574
45.600000000009764,-121.628173828125,-62.38563607260585,279.4211582181923
45.80000000001001,-125.476318359375,-72.53884220123291,249.6829383356044
46.00000000001025,-122.59967041015625,-67.84578392282128,258.25015198328913
46.2000000000105,-123.78570556640625,-76.43483716249466,223.3333512257512
46.40000000001074,-120.19015502929688,-70.4700208902359,234.50814219392578
46.600000000010986,-143.784423828125,-71.53614014387131,340.7635775098099
46.80000000001123,-131.1038818359375,-58.1391621530056,344.1426929921007
47.000000000011475,-125.83114624023438,-56.80335731059313,325.5739112925556
47.20000000001172,-118.21490478515625,-50.40999142639339,319.80614169123163
47.400000000011964,-115.58688354492188,-52.06717845052481,299.5946871891208
47.60000000001221,-137.5772705078125,-59.39053997397423,368.7726358586568
47.80000000001245,-137.1009521484375,-74.12719021737576,297.01971189603
48.0000000000127,-130.85305786132812,-76.91404340416193,254.40675676262853
48.20000000001294,-122.14755249023438,-67.84467699471861,256.1229302524558
48.400000000013186,-134.70782470703125,-66.59246036410332,321.27040329871653
48.60000000001343,-131.39422607421875,-68.20251625776291,298.04767681575277
48.800000000013675,-114.52294921875,-50.7382368594408,300.84461063439187
49.00000000001392,-131.31808471679688,-53.79766361415386,365.6299454870084
49.200000000014164,-122.64767456054688,-40.04984839446843,389.57784605505714
49.40000000001441,-120.8486328125,-49.08176273107529,338.4929599505219
49.60000000001465,-110.85757446289062,-42.18632814288139,323.8922556324175
49.8000000000149,-129.25955200195312,-41.140020817518234,415.6213153259971
50.00000000001514,-110.978759765625,-40.15025448799133,334.06710329008445
50.200000000015386,-109.15145874023438,-54.84610050916672,256.13464023095673
50.40000000001563,-110.91220092773438,-54.53897762298584,265.88785600829783
50.600000000015875,-119.84750366210938,-51.46965982764959,322.5084043417343
50.80000000001612,-96.6881103515625,-34.06398148834705,295.3706455246305
51.000000000016364,-127.73934936523438,-56.95734183490276,333.8477937382335
51.20000000001661,-135.01644897460938,-70.55780810117722,304.0232368902356
51.40000000001685,-125.36886596679688,-72.65332360565662,248.63617361289909
51.6000000000171,-135.65237426757812,-47.36389511823654,416.41816903654626
51.80000000001734,-121.68453979492188,-49.9578198492527,338.3035893080668
52.000000000017586,-121.029052734375,-53.77360734343529,317.2145414359128
52.20000000001783,-92.5423583984375,-24.370147347450256,321.5385243753722
52.400000000018075,-109.51959228515625,-41.82182848453522,319.30076405595696
52.60000000001832,-113.90469360351562,-50.139895766973495,300.7506825342842
52.800000000018564,-113.97457885742188,-57.41520116478205,266.7658648958752
53.00000000001881,-122.6142578125,-44.026477278675884,370.6642134268208
53.20000000001905,-93.16049194335938,-46.40468908846378,220.52668710869443
53.4000000000193,-114.8563232421875,-46.41253077983856,322.81945519616824
53.60000000001954,-120.7628173828125,-47.84213772416115,343.9349754455768
53.800000000019786,-104.62588500976562,-30.510003704577684,349.57221924086696
54.00000000002003,-133.2882843017578,-45.71368753910065,413.05109782595576
54.200000000020275,-137.04367065429688,-28.53630179166794,511.78183500384887
54.40000000002052,-125.0477294921875,-19.435173332691193,498.1282686817563
54.60000000002076,-122.99737548828125,-38.101245522499084,400.41794058815566
54.80000000002101,-104.47702026367188,-16.71178448200226,413.95025875849154
55.00000000002125,-103.6387939453125,-34.59776073694229,325.6363787668135
55.2000000000215,-87.37554931640625,-22.944679088890553,303.8922548908069
55.40000000002174,-110.99978637695312,-48.39327822625637,295.28753632493823
55.600000000021986,-111.41064453125,-50.680990159511566,286.4352373419517
55.80000000002223,-114.92990112304688,-42.65201936662197,340.9031786801926
56.000000000022474,-126.49755859375,-55.305751264095306,335.78064028570896
56.20000000002272,-138.3748016357422,-57.47450599074364,381.5713365049714
56.40000000002296,-116.89669799804688,-48.636269733309746,321.9546064166666
56.60000000002321,-115.7432861328125,-67.94402830302715,225.44820817579404
56.80000000002345,-132.34765625,-71.17018699645996,288.5473844187148
57.0000000000237,-127.65664672851562,-72.72382578253746,259.09410762012493
57.20000000002394,-125.11795043945312,-71.18595673143864,254.37364295734855
57.400000000024185,-133.931640625,-60.618120826780796,345.7878306903273
57.60000000002443,-136.78176879882812,-47.25681948661804,422.25005838667397
57.800000000024674,-112.64926147460938,-28.337739147245884,397.6606018646819
58.00000000002492,-77.10391235351562,12.769937008619308,423.89566743290874
58.20000000002516,-67.82568359375,19.05169391259551,409.7626193185934
58.40000000002541,-88.2763671875,14.521552234888077,484.8528573499218
58.60000000002565,-60.622894287109375,21.44576722383499,387.08200765198467
58.800000000025896,-89.95513916015625,0.5312914326786995,426.7849453651151
59.00000000002614,-101.17221069335938,-26.12017059326172,353.9876711215631
59.200000000026385,-93.25027465820312,-5.955447137355804,411.73154858748563
59.40000000002663,-112.20767211914062,-18.006528228521347,444.30562444876426
59.600000000026874,-117.33953857421875,-22.266365498304367,448.41860498921255
59.80000000002712,-117.03131103515625,-15.293793201446533,479.85140651222
60.00000000002736,-108.7261962890625,-31.18763753026724,365.7154928838863
60.20000000002761,-117.08035278320312,-33.30267246812582,395.1427024121953
60.40000000002785,-132.93972778320312,-46.26393127441406,408.8118498555355
60.600000000028096,-93.71578979492188,-15.126385722309351,370.67187094970654
60.80000000002834,-57.96771240234375,65.98188437335193,584.6160749336944
61.000000000028585,-66.34283447265625,60.07569569349289,596.2609546714772
61.20000000002883,-92.77487182617188,24.449800804257393,552.8975469166401
61.400000000029074,-117.7593994140625,19.88886520266533,649.226704039145
61.60000000002932,-134.7879638671875,-2.755470335483551,622.7395662439817
61.80000000002956,-90.53341674804688,-11.803415536880493,371.33500620328067
62.00000000002981,-104.72048950195312,-9.181622326374054,450.61508052239583
62.20000000003005,-96.51644897460938,3.7432257384061813,472.8810664138052
62.400000000030296,-129.1070556640625,-26.119856022298336,485.7456094184459
62.60000000003054,-123.6427001953125,-20.556081023067236,486.2145278917088
62.800000000030785,-112.73776245117188,-46.08650216460228,314.3648643620175
63.00000000003103,-106.672119140625,-37.14433807134628,327.93215569008703
63.200000000031274,-114.71450805664062,-44.66730244457722,330.38205424019316
63.40000000003152,-117.87249755859375,-50.03756046295166,319.94775053600216
63.60000000003176,-104.93838500976562,-52.771397203207016,246.04888152862665
63.80000000003201,-115.41448974609375,-44.46635338664055,334.6313508174078
64.00000000003224,-116.7357177734375,-52.177161294966936,304.49449513037234
64.20000000003178,-111.89505004882812,-57.460871160030365,256.74223097148035
64.40000000003131,-128.0205078125,-71.6267464607954,265.9847249994894
64.60000000003085,-127.78903198242188,-71.57053278386593,265.158090022664
64.80000000003038,-141.3284912109375,-83.68840451538563,271.86309693101674
65.00000000002991,-122.78762817382812,-70.25459186732769,247.77537231873882
65.20000000002945,-138.58157348632812,-75.3317468315363,298.32178854180404
65.40000000002898,-145.58285522460938,-86.60951380431652,278.1514767591124
65.60000000002852,-155.6775665283203,-103.83300318568945,244.5281462501961
65.80000000002805,-154.76837158203125,-103.64235669374466,241.13906723779232
66.00000000002758,-151.21571350097656,-86.1636221036315,306.8222836397393
66.20000000002712,-124.56393432617188,-61.03899610042572,299.619369582517
66.40000000002665,-129.75753784179688,-68.20881593227386,290.2984209383594
66.60000000002618,-138.75357055664062,-73.95409110188484,305.63082351240087
66.80000000002572,-144.48843383789062,-64.2821233868599,378.29811165621487
67.00000000002525,-150.4192352294922,-76.10898134112358,350.4889897638034
67.20000000002479,-133.35787963867188,-54.33647757768631,372.70941665305344
67.40000000002432,-109.10885620117188,-29.480486780405045,375.57221640971846
67.60000000002385,-105.08792114257812,-37.52071142196655,318.68499752014617
67.80000000002339,-106.74639892578125,-29.841661006212234,362.72603700118447
68.00000000002292,-125.99453735351562,-16.101817667484283,518.3159293603582
68.20000000002246,-120.91717529296875,-18.32495911605656,483.88264504508584
68.40000000002199,-90.44473266601562,15.276477634906769,498.640742778794
68.60000000002152,-69.86349487304688,1.7333263754844666,337.6909139268218
68.80000000002106,-110.54086303710938,-19.269298151135445,430.48808067729675
69.00000000002059,-112.84194946289062,-11.053339198231697,480.0923871786953
69.20000000002013,-100.07546997070312,-13.95701089501381,406.18313277191294
69.40000000001966,-121.59188842773438,-48.75693655014038,343.53063497026875
69.6000000000192,-96.70071411132812,-9.27470450103283,412.35027716934184
69.80000000001873,-113.82177734375,-39.2028012573719,351.9450974425707
70.00000000001826,-129.62744140625,-42.47559829056263,411.0571536407025
70.2000000000178,-125.83563232421875,-33.308162182569504,436.411636865948
70.40000000001733,-132.60401916503906,-51.17245759814978,384.0770856649614
70.60000000001686,-128.14453125,-52.62345787882805,356.1998960668768
70.8000000000164,-119.40280151367188,-48.997969314455986,332.0688225485352
71.00000000001593,-99.84719848632812,-28.4134621322155,336.9217137572676
71.20000000001546,-120.47836303710938,-30.558130234479904,424.1144378495072
71.400000000015,-107.40283203125,-30.514289677143097,362.6496495972873
71.60000000001453,-133.85089111328125,-46.45641431212425,412.2015506902761
71.80000000001407,-134.96998596191406,-44.806319147348404,425.26260968923526
72.0000000000136,-114.51513671875,-38.51844380795956,358.4431855623377
72.20000000001313,-102.64691162109375,-30.33429655432701,341.06700052463344
72.40000000001267,-103.634765625,-29.41625254484825,350.0562884674204
72.6000000000122,-110.07583618164062,-28.113339126110077,386.58127631573177
72.80000000001174,-102.6885986328125,-40.54661923646927,293.0965572162652
73.00000000001127,-124.49020385742188,-38.40957361459732,406.00471070065174
73.2000000000108,-107.98501586914062,-43.81468668580055,302.6633966567562
73.40000000001034,-115.72402954101562,-56.52071476727724,279.236160555817
73.60000000000987,-123.44064331054688,-52.543293833732605,334.39181128877
73.8000000000094,-138.390869140625,-58.26949346065521,377.8975114624692
74.00000000000894,-128.66522216796875,-61.98614403605461,314.49606898051957
74.20000000000847,-135.36325073242188,-55.54507368803024,376.467456013578
74.400000000008,-119.03604125976562,-50.63759063184261,322.605597580154
74.60000000000754,-123.00350952148438,-59.832150518894196,297.9516909212171
74.80000000000707,-127.39639282226562,-44.079964727163315,392.9671772841531
75.00000000000661,-121.33004760742188,-29.92137435078621,431.13476093751467
75.20000000000614,-124.29428100585938,-37.19730243086815,410.7983815811785
75.40000000000568,-108.09429931640625,-19.190531373023987,419.32021736167064
75.60000000000521,-119.10894775390625,-19.78490123152733,468.46811716156077
75.80000000000474,-115.46307373046875,-26.82903651893139,418.0480153873026
76.00000000000428,-114.2177734375,-23.976736903190613,425.6275288422774
76.20000000000381,-97.2779541015625,-37.96210549771786,279.76693344871336
76.40000000000335,-109.03695678710938,-52.27528512477875,267.71999713688126
76.60000000000288,-124.6453857421875,-65.71507835388184,277.9485040385601
76.80000000000241,-122.14483642578125,-68.00314056873322,255.36271634251656
77.00000000000195,-123.08932495117188,-73.93565388023853,231.83638347830075
77.20000000000148,-138.31057739257812,-56.772566966712475,384.5791584085182
77.40000000000101,-129.35476684570312,-66.73147936165333,295.3666771068369
77.60000000000055,-116.52545166015625,-56.76223047822714,281.87699437215474
77.80000000000008,-97.40478515625,-26.28148865699768,335.4575046418491
77.99999999999962,-120.24038696289062,-56.90719813108444,298.71497149674536
78.19999999999915,-127.5347900390625,-58.03432035446167,327.80333982519727
78.39999999999868,-109.9869384765625,-64.54985091090202,214.30688344331574
78.59999999999822,-117.914306640625,-31.962677016854286,405.3962711612174
78.79999999999775,-104.09304809570312,-19.568206548690796,398.6667353910757
78.99999999999729,-104.95867919921875,-18.176341652870178,409.31435736518165
79.19999999999682,-131.11929321289062,-36.68065948039293,445.4257602362718
79.39999999999635,-132.59237670898438,-50.97482845187187,384.9543035959319
79.59999999999589,-122.9197998046875,-41.11162094771862,385.8534248189881
79.79999999999542,-133.58018493652344,-45.017422795295715,417.711842031931
79.99999999999496,-120.31045532226562,-51.994023606181145,322.21875021996334
80.19999999999449,-125.52764892578125,-40.70330202579498,400.0793712400984
80.39999999999402,-118.388671875,-28.003703474998474,426.3063925462965
80.59999999999356,-108.56219482421875,-26.094758555293083,388.96285389802404
80.79999999999309,-106.8330078125,-36.391965329647064,332.2396106304878
80.99999999999262,-99.9639892578125,-42.355977803468704,271.71181203695164
81.19999999999216,-111.60931396484375,-39.01769378781319,342.3829456885701
81.39999999999169,-136.07415771484375,-40.14573649317026,452.45243670044283
81.59999999999123,-130.36553955078125,-39.02587916702032,430.809257378734
81.79999999999076,-110.68307495117188,-47.01433244347572,300.2976315297858
81.9999999999903,-98.15423583984375,-9.145085215568542,419.8172614091887
82.19999999998983,-119.6142578125,-26.44311287626624,439.4475695493332
